price,Average_Price
99.0,168.123117884686
75.0,168.123117884686
150.0,168.123117884686
159.0,168.123117884686
153.0,168.123117884686
282.0,168.123117884686
151.0,168.123117884686
95.0,168.123117884686
85.0,168.123117884686
138.0,168.123117884686
110.0,168.123117884686
203.0,168.123117884686
109.0,168.123117884686
75.0,168.123117884686
49.0,168.123117884686
99.0,168.123117884686
88.0,168.123117884686
157.0,168.123117884686
121.0,168.123117884686
105.0,168.123117884686
75.0,168.123117884686
180.0,168.123117884686
88.0,168.123117884686
100.0,168.123117884686
85.0,168.123117884686
85.0,168.123117884686
175.0,168.123117884686
87.0,168.123117884686
99.0,168.123117884686
72.0,168.123117884686
240.0,168.123117884686
339.0,168.123117884686
72.0,168.123117884686
108.0,168.123117884686
67.0,168.123117884686
120.0,168.123117884686
525.0,168.123117884686
101.0,168.123117884686
141.0,168.123117884686
135.0,168.123117884686
122.0,168.123117884686
69.0,168.123117884686
134.0,168.123117884686
48.0,168.123117884686
101.0,168.123117884686
106.0,168.123117884686
132.0,168.123117884686
70.0,168.123117884686
119.0,168.123117884686
49.0,168.123117884686
407.0,168.123117884686
141.0,168.123117884686
80.0,168.123117884686
70.0,168.123117884686
131.0,168.123117884686
136.0,168.123117884686
94.0,168.123117884686
316.0,168.123117884686
117.0,168.123117884686
81.0,168.123117884686
110.0,168.123117884686
82.0,168.123117884686
120.0,168.123117884686
125.0,168.123117884686
125.0,168.123117884686
279.0,168.123117884686
374.0,168.123117884686
101.0,168.123117884686
400.0,168.123117884686
279.0,168.123117884686
133.0,168.123117884686
110.0,168.123117884686
210.0,168.123117884686
225.0,168.123117884686
450.0,168.123117884686
157.0,168.123117884686
132.0,168.123117884686
135.0,168.123117884686
45.0,168.123117884686
100.0,168.123117884686
65.0,168.123117884686
91.0,168.123117884686
154.0,168.123117884686
99.0,168.123117884686
145.0,168.123117884686
190.0,168.123117884686
288.0,168.123117884686
126.0,168.123117884686
200.0,168.123117884686
128.0,168.123117884686
96.0,168.123117884686
125.0,168.123117884686
399.0,168.123117884686
95.0,168.123117884686
119.0,168.123117884686
65.0,168.123117884686
134.0,168.123117884686
119.0,168.123117884686
60.0,168.123117884686
60.0,168.123117884686
129.0,168.123117884686
41.0,168.123117884686
108.0,168.123117884686
59.0,168.123117884686
299.0,168.123117884686
113.0,168.123117884686
125.0,168.123117884686
210.0,168.123117884686
146.0,168.123117884686
105.0,168.123117884686
122.0,168.123117884686
95.0,168.123117884686
275.0,168.123117884686
137.0,168.123117884686
218.0,168.123117884686
139.0,168.123117884686
175.0,168.123117884686
105.0,168.123117884686
97.0,168.123117884686
97.0,168.123117884686
139.0,168.123117884686
95.0,168.123117884686
174.0,168.123117884686
113.0,168.123117884686
439.0,168.123117884686
42.0,168.123117884686
1095.0,168.123117884686
135.0,168.123117884686
104.0,168.123117884686
119.0,168.123117884686
70.0,168.123117884686
250.0,168.123117884686
71.0,168.123117884686
125.0,168.123117884686
225.0,168.123117884686
110.0,168.123117884686
111.0,168.123117884686
99.0,168.123117884686
53.0,168.123117884686
80.0,168.123117884686
35.0,168.123117884686
28.0,168.123117884686
93.0,168.123117884686
62.0,168.123117884686
63.0,168.123117884686
75.0,168.123117884686
218.0,168.123117884686
28.0,168.123117884686
272.0,168.123117884686
160.0,168.123117884686
135.0,168.123117884686
109.0,168.123117884686
103.0,168.123117884686
234.0,168.123117884686
596.0,168.123117884686
171.0,168.123117884686
89.0,168.123117884686
160.0,168.123117884686
120.0,168.123117884686
398.0,168.123117884686
295.0,168.123117884686
219.0,168.123117884686
600.0,168.123117884686
120.0,168.123117884686
105.0,168.123117884686
81.0,168.123117884686
89.0,168.123117884686
250.0,168.123117884686
113.0,168.123117884686
94.0,168.123117884686
125.0,168.123117884686
135.0,168.123117884686
60.0,168.123117884686
189.0,168.123117884686
250.0,168.123117884686
95.0,168.123117884686
104.0,168.123117884686
80.0,168.123117884686
300.0,168.123117884686
156.0,168.123117884686
191.0,168.123117884686
599.0,168.123117884686
111.0,168.123117884686
133.0,168.123117884686
454.0,168.123117884686
90.0,168.123117884686
127.0,168.123117884686
65.0,168.123117884686
100.0,168.123117884686
246.0,168.123117884686
147.0,168.123117884686
84.0,168.123117884686
180.0,168.123117884686
235.0,168.123117884686
115.0,168.123117884686
203.0,168.123117884686
182.0,168.123117884686
85.0,168.123117884686
100.0,168.123117884686
145.0,168.123117884686
105.0,168.123117884686
89.0,168.123117884686
150.0,168.123117884686
151.0,168.123117884686
185.0,168.123117884686
124.0,168.123117884686
130.0,168.123117884686
95.0,168.123117884686
127.0,168.123117884686
225.0,168.123117884686
109.0,168.123117884686
93.0,168.123117884686
856.0,168.123117884686
99.0,168.123117884686
126.0,168.123117884686
104.0,168.123117884686
78.0,168.123117884686
106.0,168.123117884686
80.0,168.123117884686
156.0,168.123117884686
608.0,168.123117884686
314.0,168.123117884686
85.0,168.123117884686
76.0,168.123117884686
45.0,168.123117884686
115.0,168.123117884686
79.0,168.123117884686
150.0,168.123117884686
108.0,168.123117884686
175.0,168.123117884686
75.0,168.123117884686
119.0,168.123117884686
129.0,168.123117884686
100.0,168.123117884686
90.0,168.123117884686
150.0,168.123117884686
169.0,168.123117884686
45.0,168.123117884686
78.0,168.123117884686
525.0,168.123117884686
191.0,168.123117884686
148.0,168.123117884686
92.0,168.123117884686
90.0,168.123117884686
280.0,168.123117884686
49.0,168.123117884686
69.0,168.123117884686
49.0,168.123117884686
194.0,168.123117884686
45.0,168.123117884686
116.0,168.123117884686
80.0,168.123117884686
137.0,168.123117884686
49.0,168.123117884686
149.0,168.123117884686
85.0,168.123117884686
80.0,168.123117884686
135.0,168.123117884686
88.0,168.123117884686
81.0,168.123117884686
188.0,168.123117884686
249.0,168.123117884686
247.0,168.123117884686
82.0,168.123117884686
314.0,168.123117884686
29.0,168.123117884686
30.0,168.123117884686
174.0,168.123117884686
115.0,168.123117884686
104.0,168.123117884686
28.0,168.123117884686
298.0,168.123117884686
45.0,168.123117884686
76.0,168.123117884686
185.0,168.123117884686
550.0,168.123117884686
180.0,168.123117884686
100.0,168.123117884686
89.0,168.123117884686
26.0,168.123117884686
56.0,168.123117884686
103.0,168.123117884686
87.0,168.123117884686
134.0,168.123117884686
131.0,168.123117884686
136.0,168.123117884686
179.0,168.123117884686
108.0,168.123117884686
48.0,168.123117884686
175.0,168.123117884686
85.0,168.123117884686
39.0,168.123117884686
84.0,168.123117884686
127.0,168.123117884686
35.0,168.123117884686
110.0,168.123117884686
28.0,168.123117884686
115.0,168.123117884686
205.0,168.123117884686
110.0,168.123117884686
456.0,168.123117884686
86.0,168.123117884686
68.0,168.123117884686
40.0,168.123117884686
133.0,168.123117884686
144.0,168.123117884686
75.0,168.123117884686
123.0,168.123117884686
189.0,168.123117884686
75.0,168.123117884686
149.0,168.123117884686
75.0,168.123117884686
130.0,168.123117884686
99.0,168.123117884686
95.0,168.123117884686
145.0,168.123117884686
105.0,168.123117884686
245.0,168.123117884686
368.0,168.123117884686
85.0,168.123117884686
95.0,168.123117884686
147.0,168.123117884686
136.0,168.123117884686
150.0,168.123117884686
219.0,168.123117884686
330.0,168.123117884686
75.0,168.123117884686
85.0,168.123117884686
84.0,168.123117884686
169.0,168.123117884686
138.0,168.123117884686
78.0,168.123117884686
250.0,168.123117884686
103.0,168.123117884686
110.0,168.123117884686
107.0,168.123117884686
94.0,168.123117884686
89.0,168.123117884686
106.0,168.123117884686
78.0,168.123117884686
325.0,168.123117884686
83.0,168.123117884686
56.0,168.123117884686
243.0,168.123117884686
196.0,168.123117884686
879.0,168.123117884686
99.0,168.123117884686
100.0,168.123117884686
110.0,168.123117884686
965.0,168.123117884686
229.0,168.123117884686
100.0,168.123117884686
190.0,168.123117884686
121.0,168.123117884686
100.0,168.123117884686
68.0,168.123117884686
120.0,168.123117884686
125.0,168.123117884686
119.0,168.123117884686
77.0,168.123117884686
155.0,168.123117884686
85.0,168.123117884686
120.0,168.123117884686
125.0,168.123117884686
146.0,168.123117884686
365.0,168.123117884686
352.0,168.123117884686
285.0,168.123117884686
143.0,168.123117884686
371.0,168.123117884686
43.0,168.123117884686
126.0,168.123117884686
66.0,168.123117884686
89.0,168.123117884686
35.0,168.123117884686
38.0,168.123117884686
57.0,168.123117884686
172.0,168.123117884686
213.0,168.123117884686
114.0,168.123117884686
529.0,168.123117884686
65.0,168.123117884686
128.0,168.123117884686
90.0,168.123117884686
144.0,168.123117884686
475.0,168.123117884686
225.0,168.123117884686
30.0,168.123117884686
111.0,168.123117884686
171.0,168.123117884686
131.0,168.123117884686
227.0,168.123117884686
361.0,168.123117884686
81.0,168.123117884686
129.0,168.123117884686
247.0,168.123117884686
220.0,168.123117884686
207.0,168.123117884686
91.0,168.123117884686
110.0,168.123117884686
95.0,168.123117884686
125.0,168.123117884686
65.0,168.123117884686
124.0,168.123117884686
76.0,168.123117884686
80.0,168.123117884686
175.0,168.123117884686
75.0,168.123117884686
136.0,168.123117884686
135.0,168.123117884686
83.0,168.123117884686
88.0,168.123117884686
126.0,168.123117884686
250.0,168.123117884686
190.0,168.123117884686
185.0,168.123117884686
80.0,168.123117884686
125.0,168.123117884686
95.0,168.123117884686
75.0,168.123117884686
96.0,168.123117884686
45.0,168.123117884686
84.0,168.123117884686
150.0,168.123117884686
219.0,168.123117884686
166.0,168.123117884686
111.0,168.123117884686
73.0,168.123117884686
78.0,168.123117884686
158.0,168.123117884686
168.0,168.123117884686
90.0,168.123117884686
185.0,168.123117884686
165.0,168.123117884686
115.0,168.123117884686
175.0,168.123117884686
156.0,168.123117884686
57.0,168.123117884686
117.0,168.123117884686
108.0,168.123117884686
290.0,168.123117884686
98.0,168.123117884686
583.0,168.123117884686
150.0,168.123117884686
300.0,168.123117884686
459.0,168.123117884686
433.0,168.123117884686
139.0,168.123117884686
763.0,168.123117884686
566.0,168.123117884686
496.0,168.123117884686
205.0,168.123117884686
232.0,168.123117884686
187.0,168.123117884686
481.0,168.123117884686
496.0,168.123117884686
172.0,168.123117884686
196.0,168.123117884686
191.0,168.123117884686
188.0,168.123117884686
193.0,168.123117884686
373.0,168.123117884686
150.0,168.123117884686
86.0,168.123117884686
75.0,168.123117884686
495.0,168.123117884686
85.0,168.123117884686
95.0,168.123117884686
155.0,168.123117884686
115.0,168.123117884686
140.0,168.123117884686
105.0,168.123117884686
178.0,168.123117884686
109.0,168.123117884686
155.0,168.123117884686
194.0,168.123117884686
147.0,168.123117884686
99.0,168.123117884686
80.0,168.123117884686
99.0,168.123117884686
171.0,168.123117884686
225.0,168.123117884686
69.0,168.123117884686
110.0,168.123117884686
211.0,168.123117884686
550.0,168.123117884686
96.0,168.123117884686
1000.0,168.123117884686
116.0,168.123117884686
245.0,168.123117884686
125.0,168.123117884686
151.0,168.123117884686
149.0,168.123117884686
70.0,168.123117884686
477.0,168.123117884686
185.0,168.123117884686
72.0,168.123117884686
183.0,168.123117884686
107.0,168.123117884686
115.0,168.123117884686
289.0,168.123117884686
225.0,168.123117884686
91.0,168.123117884686
125.0,168.123117884686
67.0,168.123117884686
325.0,168.123117884686
170.0,168.123117884686
80.0,168.123117884686
262.0,168.123117884686
25.0,168.123117884686
168.0,168.123117884686
129.0,168.123117884686
100.0,168.123117884686
81.0,168.123117884686
78.0,168.123117884686
65.0,168.123117884686
70.0,168.123117884686
127.0,168.123117884686
471.0,168.123117884686
113.0,168.123117884686
120.0,168.123117884686
99.0,168.123117884686
101.0,168.123117884686
151.0,168.123117884686
99.0,168.123117884686
500.0,168.123117884686
114.0,168.123117884686
225.0,168.123117884686
181.0,168.123117884686
208.0,168.123117884686
125.0,168.123117884686
496.0,168.123117884686
291.0,168.123117884686
154.0,168.123117884686
124.0,168.123117884686
233.0,168.123117884686
152.0,168.123117884686
246.0,168.123117884686
90.0,168.123117884686
99.0,168.123117884686
70.0,168.123117884686
295.0,168.123117884686
196.0,168.123117884686
183.0,168.123117884686
185.0,168.123117884686
100.0,168.123117884686
80.0,168.123117884686
195.0,168.123117884686
55.0,168.123117884686
231.0,168.123117884686
116.0,168.123117884686
227.0,168.123117884686
417.0,168.123117884686
58.0,168.123117884686
66.0,168.123117884686
90.0,168.123117884686
76.0,168.123117884686
129.0,168.123117884686
88.0,168.123117884686
275.0,168.123117884686
250.0,168.123117884686
103.0,168.123117884686
109.0,168.123117884686
228.0,168.123117884686
76.0,168.123117884686
220.0,168.123117884686
55.0,168.123117884686
356.0,168.123117884686
64.0,168.123117884686
108.0,168.123117884686
283.0,168.123117884686
285.0,168.123117884686
141.0,168.123117884686
157.0,168.123117884686
63.0,168.123117884686
328.0,168.123117884686
110.0,168.123117884686
153.0,168.123117884686
55.0,168.123117884686
120.0,168.123117884686
150.0,168.123117884686
100.0,168.123117884686
350.0,168.123117884686
85.0,168.123117884686
103.0,168.123117884686
98.0,168.123117884686
1025.0,168.123117884686
85.0,168.123117884686
101.0,168.123117884686
167.0,168.123117884686
67.0,168.123117884686
145.0,168.123117884686
39.0,168.123117884686
114.0,168.123117884686
201.0,168.123117884686
80.0,168.123117884686
130.0,168.123117884686
219.0,168.123117884686
199.0,168.123117884686
499.0,168.123117884686
152.0,168.123117884686
109.0,168.123117884686
140.0,168.123117884686
77.0,168.123117884686
260.0,168.123117884686
80.0,168.123117884686
69.0,168.123117884686
75.0,168.123117884686
264.0,168.123117884686
98.0,168.123117884686
120.0,168.123117884686
55.0,168.123117884686
157.0,168.123117884686
55.0,168.123117884686
60.0,168.123117884686
150.0,168.123117884686
200.0,168.123117884686
132.0,168.123117884686
158.0,168.123117884686
180.0,168.123117884686
98.0,168.123117884686
65.0,168.123117884686
168.0,168.123117884686
55.0,168.123117884686
73.0,168.123117884686
31.0,168.123117884686
28.0,168.123117884686
225.0,168.123117884686
85.0,168.123117884686
152.0,168.123117884686
1000.0,168.123117884686
39.0,168.123117884686
78.0,168.123117884686
39.0,168.123117884686
39.0,168.123117884686
35.0,168.123117884686
36.0,168.123117884686
77.0,168.123117884686
190.0,168.123117884686
150.0,168.123117884686
115.0,168.123117884686
108.0,168.123117884686
91.0,168.123117884686
100.0,168.123117884686
35.0,168.123117884686
39.0,168.123117884686
297.0,168.123117884686
142.0,168.123117884686
195.0,168.123117884686
85.0,168.123117884686
160.0,168.123117884686
150.0,168.123117884686
87.0,168.123117884686
179.0,168.123117884686
120.0,168.123117884686
150.0,168.123117884686
150.0,168.123117884686
55.0,168.123117884686
104.0,168.123117884686
