price,Average_Price
84.0,289.0105523125281
149.0,289.0105523125281
77.0,289.0105523125281
149.0,289.0105523125281
87.0,289.0105523125281
70.0,289.0105523125281
128.0,289.0105523125281
183.0,289.0105523125281
109.0,289.0105523125281
134.0,289.0105523125281
2000.0,289.0105523125281
192.0,289.0105523125281
95.0,289.0105523125281
83.0,289.0105523125281
104.0,289.0105523125281
138.0,289.0105523125281
182.0,289.0105523125281
1486.0,289.0105523125281
1344.0,289.0105523125281
1188.0,289.0105523125281
59.0,289.0105523125281
231.0,289.0105523125281
162.0,289.0105523125281
100.0,289.0105523125281
179.0,289.0105523125281
429.0,289.0105523125281
43.0,289.0105523125281
59.0,289.0105523125281
43.0,289.0105523125281
125.0,289.0105523125281
192.0,289.0105523125281
115.0,289.0105523125281
197.0,289.0105523125281
70.0,289.0105523125281
85.0,289.0105523125281
185.0,289.0105523125281
90.0,289.0105523125281
74.0,289.0105523125281
62.0,289.0105523125281
89.0,289.0105523125281
83.0,289.0105523125281
94.0,289.0105523125281
1900.0,289.0105523125281
99.0,289.0105523125281
179.0,289.0105523125281
68.0,289.0105523125281
104.0,289.0105523125281
76.0,289.0105523125281
75.0,289.0105523125281
113.0,289.0105523125281
200.0,289.0105523125281
729.0,289.0105523125281
98.0,289.0105523125281
121.0,289.0105523125281
145.0,289.0105523125281
200.0,289.0105523125281
60.0,289.0105523125281
79.0,289.0105523125281
111.0,289.0105523125281
56.0,289.0105523125281
77.0,289.0105523125281
96.0,289.0105523125281
175.0,289.0105523125281
92.0,289.0105523125281
78.0,289.0105523125281
319.0,289.0105523125281
134.0,289.0105523125281
174.0,289.0105523125281
136.0,289.0105523125281
59.0,289.0105523125281
89.0,289.0105523125281
57.0,289.0105523125281
60.0,289.0105523125281
156.0,289.0105523125281
102.0,289.0105523125281
70.0,289.0105523125281
106.0,289.0105523125281
200.0,289.0105523125281
247.0,289.0105523125281
121.0,289.0105523125281
121.0,289.0105523125281
109.0,289.0105523125281
2000.0,289.0105523125281
121.0,289.0105523125281
123.0,289.0105523125281
121.0,289.0105523125281
2000.0,289.0105523125281
121.0,289.0105523125281
2000.0,289.0105523125281
164.0,289.0105523125281
335.0,289.0105523125281
86.0,289.0105523125281
34.0,289.0105523125281
89.0,289.0105523125281
121.0,289.0105523125281
121.0,289.0105523125281
121.0,289.0105523125281
84.0,289.0105523125281
65.0,289.0105523125281
74.0,289.0105523125281
158.0,289.0105523125281
352.0,289.0105523125281
89.0,289.0105523125281
143.0,289.0105523125281
221.0,289.0105523125281
50.0,289.0105523125281
335.0,289.0105523125281
57.0,289.0105523125281
188.0,289.0105523125281
280.0,289.0105523125281
134.0,289.0105523125281
101.0,289.0105523125281
829.0,289.0105523125281
86.0,289.0105523125281
118.0,289.0105523125281
74.0,289.0105523125281
120.0,289.0105523125281
219.0,289.0105523125281
271.0,289.0105523125281
536.0,289.0105523125281
76.0,289.0105523125281
411.0,289.0105523125281
299.0,289.0105523125281
136.0,289.0105523125281
113.0,289.0105523125281
95.0,289.0105523125281
148.0,289.0105523125281
81.0,289.0105523125281
52.0,289.0105523125281
61.0,289.0105523125281
61.0,289.0105523125281
67.0,289.0105523125281
57.0,289.0105523125281
169.0,289.0105523125281
76.0,289.0105523125281
275.0,289.0105523125281
98.0,289.0105523125281
171.0,289.0105523125281
2000.0,289.0105523125281
89.0,289.0105523125281
178.0,289.0105523125281
61.0,289.0105523125281
202.0,289.0105523125281
94.0,289.0105523125281
90.0,289.0105523125281
255.0,289.0105523125281
204.0,289.0105523125281
102.0,289.0105523125281
120.0,289.0105523125281
100.0,289.0105523125281
67.0,289.0105523125281
174.0,289.0105523125281
1843.0,289.0105523125281
192.0,289.0105523125281
56.0,289.0105523125281
84.0,289.0105523125281
93.0,289.0105523125281
50.0,289.0105523125281
47.0,289.0105523125281
470.0,289.0105523125281
90.0,289.0105523125281
162.0,289.0105523125281
37.0,289.0105523125281
326.0,289.0105523125281
105.0,289.0105523125281
64.0,289.0105523125281
808.0,289.0105523125281
235.0,289.0105523125281
134.0,289.0105523125281
99.0,289.0105523125281
161.0,289.0105523125281
48.0,289.0105523125281
314.0,289.0105523125281
125.0,289.0105523125281
413.0,289.0105523125281
47.0,289.0105523125281
89.0,289.0105523125281
198.0,289.0105523125281
127.0,289.0105523125281
235.0,289.0105523125281
255.0,289.0105523125281
2700.0,289.0105523125281
150.0,289.0105523125281
289.0,289.0105523125281
517.0,289.0105523125281
48.0,289.0105523125281
209.0,289.0105523125281
185.0,289.0105523125281
137.0,289.0105523125281
154.0,289.0105523125281
129.0,289.0105523125281
83.0,289.0105523125281
191.0,289.0105523125281
132.0,289.0105523125281
89.0,289.0105523125281
157.0,289.0105523125281
199.0,289.0105523125281
140.0,289.0105523125281
120.0,289.0105523125281
108.0,289.0105523125281
1221.0,289.0105523125281
47.0,289.0105523125281
40.0,289.0105523125281
141.0,289.0105523125281
466.0,289.0105523125281
136.0,289.0105523125281
173.0,289.0105523125281
225.0,289.0105523125281
380.0,289.0105523125281
270.0,289.0105523125281
197.0,289.0105523125281
113.0,289.0105523125281
124.0,289.0105523125281
95.0,289.0105523125281
140.0,289.0105523125281
289.0,289.0105523125281
129.0,289.0105523125281
57.0,289.0105523125281
60.0,289.0105523125281
73.0,289.0105523125281
203.0,289.0105523125281
105.0,289.0105523125281
92.0,289.0105523125281
108.0,289.0105523125281
122.0,289.0105523125281
274.0,289.0105523125281
296.0,289.0105523125281
55.0,289.0105523125281
49.0,289.0105523125281
225.0,289.0105523125281
1000.0,289.0105523125281
300.0,289.0105523125281
217.0,289.0105523125281
161.0,289.0105523125281
611.0,289.0105523125281
175.0,289.0105523125281
184.0,289.0105523125281
135.0,289.0105523125281
64.0,289.0105523125281
70.0,289.0105523125281
69.0,289.0105523125281
62.0,289.0105523125281
74.0,289.0105523125281
74.0,289.0105523125281
317.0,289.0105523125281
258.0,289.0105523125281
161.0,289.0105523125281
45.0,289.0105523125281
201.0,289.0105523125281
96.0,289.0105523125281
181.0,289.0105523125281
156.0,289.0105523125281
122.0,289.0105523125281
122.0,289.0105523125281
122.0,289.0105523125281
74.0,289.0105523125281
212.0,289.0105523125281
68.0,289.0105523125281
62.0,289.0105523125281
60.0,289.0105523125281
114.0,289.0105523125281
162.0,289.0105523125281
338.0,289.0105523125281
139.0,289.0105523125281
63.0,289.0105523125281
147.0,289.0105523125281
239.0,289.0105523125281
99.0,289.0105523125281
72.0,289.0105523125281
97.0,289.0105523125281
129.0,289.0105523125281
106.0,289.0105523125281
75.0,289.0105523125281
57.0,289.0105523125281
296.0,289.0105523125281
126.0,289.0105523125281
197.0,289.0105523125281
59.0,289.0105523125281
199.0,289.0105523125281
185.0,289.0105523125281
58.0,289.0105523125281
75.0,289.0105523125281
146.0,289.0105523125281
142.0,289.0105523125281
193.0,289.0105523125281
61.0,289.0105523125281
265.0,289.0105523125281
375.0,289.0105523125281
161.0,289.0105523125281
2000.0,289.0105523125281
191.0,289.0105523125281
416.0,289.0105523125281
134.0,289.0105523125281
180.0,289.0105523125281
181.0,289.0105523125281
116.0,289.0105523125281
275.0,289.0105523125281
346.0,289.0105523125281
69.0,289.0105523125281
69.0,289.0105523125281
97.0,289.0105523125281
109.0,289.0105523125281
85.0,289.0105523125281
101.0,289.0105523125281
59.0,289.0105523125281
80.0,289.0105523125281
81.0,289.0105523125281
85.0,289.0105523125281
1800.0,289.0105523125281
114.0,289.0105523125281
2000.0,289.0105523125281
1800.0,289.0105523125281
2000.0,289.0105523125281
81.0,289.0105523125281
548.0,289.0105523125281
48.0,289.0105523125281
168.0,289.0105523125281
129.0,289.0105523125281
239.0,289.0105523125281
50.0,289.0105523125281
59.0,289.0105523125281
95.0,289.0105523125281
69.0,289.0105523125281
118.0,289.0105523125281
500.0,289.0105523125281
191.0,289.0105523125281
126.0,289.0105523125281
107.0,289.0105523125281
86.0,289.0105523125281
84.0,289.0105523125281
404.0,289.0105523125281
162.0,289.0105523125281
188.0,289.0105523125281
525.0,289.0105523125281
319.0,289.0105523125281
55.0,289.0105523125281
285.0,289.0105523125281
274.0,289.0105523125281
123.0,289.0105523125281
278.0,289.0105523125281
204.0,289.0105523125281
130.0,289.0105523125281
90.0,289.0105523125281
250.0,289.0105523125281
39.0,289.0105523125281
173.0,289.0105523125281
68.0,289.0105523125281
205.0,289.0105523125281
153.0,289.0105523125281
30.0,289.0105523125281
279.0,289.0105523125281
174.0,289.0105523125281
81.0,289.0105523125281
79.0,289.0105523125281
423.0,289.0105523125281
144.0,289.0105523125281
279.0,289.0105523125281
43.0,289.0105523125281
208.0,289.0105523125281
73.0,289.0105523125281
154.0,289.0105523125281
238.0,289.0105523125281
109.0,289.0105523125281
109.0,289.0105523125281
274.0,289.0105523125281
279.0,289.0105523125281
85.0,289.0105523125281
142.0,289.0105523125281
121.0,289.0105523125281
130.0,289.0105523125281
73.0,289.0105523125281
121.0,289.0105523125281
115.0,289.0105523125281
274.0,289.0105523125281
105.0,289.0105523125281
217.0,289.0105523125281
268.0,289.0105523125281
428.0,289.0105523125281
186.0,289.0105523125281
307.0,289.0105523125281
194.0,289.0105523125281
255.0,289.0105523125281
180.0,289.0105523125281
124.0,289.0105523125281
71.0,289.0105523125281
70.0,289.0105523125281
99.0,289.0105523125281
411.0,289.0105523125281
135.0,289.0105523125281
250.0,289.0105523125281
76.0,289.0105523125281
116.0,289.0105523125281
272.0,289.0105523125281
57.0,289.0105523125281
41.0,289.0105523125281
64.0,289.0105523125281
214.0,289.0105523125281
95.0,289.0105523125281
106.0,289.0105523125281
96.0,289.0105523125281
43.0,289.0105523125281
108.0,289.0105523125281
146.0,289.0105523125281
122.0,289.0105523125281
77.0,289.0105523125281
189.0,289.0105523125281
217.0,289.0105523125281
196.0,289.0105523125281
74.0,289.0105523125281
71.0,289.0105523125281
101.0,289.0105523125281
1481.0,289.0105523125281
141.0,289.0105523125281
274.0,289.0105523125281
254.0,289.0105523125281
162.0,289.0105523125281
255.0,289.0105523125281
77.0,289.0105523125281
51.0,289.0105523125281
155.0,289.0105523125281
135.0,289.0105523125281
352.0,289.0105523125281
260.0,289.0105523125281
46.0,289.0105523125281
249.0,289.0105523125281
226.0,289.0105523125281
203.0,289.0105523125281
179.0,289.0105523125281
248.0,289.0105523125281
1438.0,289.0105523125281
394.0,289.0105523125281
250.0,289.0105523125281
92.0,289.0105523125281
162.0,289.0105523125281
82.0,289.0105523125281
80.0,289.0105523125281
99.0,289.0105523125281
90.0,289.0105523125281
79.0,289.0105523125281
147.0,289.0105523125281
207.0,289.0105523125281
113.0,289.0105523125281
217.0,289.0105523125281
472.0,289.0105523125281
125.0,289.0105523125281
221.0,289.0105523125281
1001.0,289.0105523125281
138.0,289.0105523125281
112.0,289.0105523125281
485.0,289.0105523125281
150.0,289.0105523125281
671.0,289.0105523125281
1001.0,289.0105523125281
250.0,289.0105523125281
250.0,289.0105523125281
488.0,289.0105523125281
250.0,289.0105523125281
250.0,289.0105523125281
34.0,289.0105523125281
601.0,289.0105523125281
319.0,289.0105523125281
72.0,289.0105523125281
1001.0,289.0105523125281
952.0,289.0105523125281
952.0,289.0105523125281
134.0,289.0105523125281
84.0,289.0105523125281
134.0,289.0105523125281
134.0,289.0105523125281
154.0,289.0105523125281
174.0,289.0105523125281
82.0,289.0105523125281
540.0,289.0105523125281
111.0,289.0105523125281
349.0,289.0105523125281
203.0,289.0105523125281
40.0,289.0105523125281
174.0,289.0105523125281
122.0,289.0105523125281
97.0,289.0105523125281
140.0,289.0105523125281
430.0,289.0105523125281
247.0,289.0105523125281
83.0,289.0105523125281
271.0,289.0105523125281
186.0,289.0105523125281
81.0,289.0105523125281
99.0,289.0105523125281
358.0,289.0105523125281
198.0,289.0105523125281
279.0,289.0105523125281
255.0,289.0105523125281
199.0,289.0105523125281
166.0,289.0105523125281
164.0,289.0105523125281
166.0,289.0105523125281
167.0,289.0105523125281
457.0,289.0105523125281
366.0,289.0105523125281
85.0,289.0105523125281
349.0,289.0105523125281
375.0,289.0105523125281
85.0,289.0105523125281
91.0,289.0105523125281
687.0,289.0105523125281
118.0,289.0105523125281
64.0,289.0105523125281
143.0,289.0105523125281
125.0,289.0105523125281
47.0,289.0105523125281
106.0,289.0105523125281
158.0,289.0105523125281
64.0,289.0105523125281
125.0,289.0105523125281
145.0,289.0105523125281
77.0,289.0105523125281
216.0,289.0105523125281
700.0,289.0105523125281
40.0,289.0105523125281
79.0,289.0105523125281
226.0,289.0105523125281
145.0,289.0105523125281
243.0,289.0105523125281
84.0,289.0105523125281
108.0,289.0105523125281
396.0,289.0105523125281
287.0,289.0105523125281
57.0,289.0105523125281
117.0,289.0105523125281
53.0,289.0105523125281
108.0,289.0105523125281
99.0,289.0105523125281
82.0,289.0105523125281
279.0,289.0105523125281
279.0,289.0105523125281
332.0,289.0105523125281
95.0,289.0105523125281
129.0,289.0105523125281
125.0,289.0105523125281
93.0,289.0105523125281
105.0,289.0105523125281
89.0,289.0105523125281
108.0,289.0105523125281
96.0,289.0105523125281
102.0,289.0105523125281
82.0,289.0105523125281
108.0,289.0105523125281
272.0,289.0105523125281
63.0,289.0105523125281
51.0,289.0105523125281
70.0,289.0105523125281
110.0,289.0105523125281
67.0,289.0105523125281
108.0,289.0105523125281
67.0,289.0105523125281
61.0,289.0105523125281
144.0,289.0105523125281
84.0,289.0105523125281
45.0,289.0105523125281
36.0,289.0105523125281
78.0,289.0105523125281
85.0,289.0105523125281
80.0,289.0105523125281
124.0,289.0105523125281
206.0,289.0105523125281
330.0,289.0105523125281
42.0,289.0105523125281
750.0,289.0105523125281
73.0,289.0105523125281
77.0,289.0105523125281
88.0,289.0105523125281
45.0,289.0105523125281
194.0,289.0105523125281
100.0,289.0105523125281
914.0,289.0105523125281
816.0,289.0105523125281
408.0,289.0105523125281
108.0,289.0105523125281
146.0,289.0105523125281
100.0,289.0105523125281
248.0,289.0105523125281
250.0,289.0105523125281
93.0,289.0105523125281
79.0,289.0105523125281
84.0,289.0105523125281
108.0,289.0105523125281
202.0,289.0105523125281
105.0,289.0105523125281
98.0,289.0105523125281
104.0,289.0105523125281
113.0,289.0105523125281
72.0,289.0105523125281
238.0,289.0105523125281
68.0,289.0105523125281
390.0,289.0105523125281
324.0,289.0105523125281
84.0,289.0105523125281
67.0,289.0105523125281
248.0,289.0105523125281
139.0,289.0105523125281
103.0,289.0105523125281
102.0,289.0105523125281
69.0,289.0105523125281
336.0,289.0105523125281
121.0,289.0105523125281
101.0,289.0105523125281
270.0,289.0105523125281
253.0,289.0105523125281
85.0,289.0105523125281
75.0,289.0105523125281
163.0,289.0105523125281
69.0,289.0105523125281
80.0,289.0105523125281
87.0,289.0105523125281
104.0,289.0105523125281
41.0,289.0105523125281
87.0,289.0105523125281
232.0,289.0105523125281
70.0,289.0105523125281
428.0,289.0105523125281
75.0,289.0105523125281
72.0,289.0105523125281
360.0,289.0105523125281
210.0,289.0105523125281
69.0,289.0105523125281
69.0,289.0105523125281
279.0,289.0105523125281
279.0,289.0105523125281
1027.0,289.0105523125281
140.0,289.0105523125281
416.0,289.0105523125281
83.0,289.0105523125281
211.0,289.0105523125281
275.0,289.0105523125281
114.0,289.0105523125281
68.0,289.0105523125281
198.0,289.0105523125281
84.0,289.0105523125281
75.0,289.0105523125281
175.0,289.0105523125281
358.0,289.0105523125281
380.0,289.0105523125281
187.0,289.0105523125281
69.0,289.0105523125281
69.0,289.0105523125281
39.0,289.0105523125281
38.0,289.0105523125281
68.0,289.0105523125281
108.0,289.0105523125281
155.0,289.0105523125281
147.0,289.0105523125281
90.0,289.0105523125281
35.0,289.0105523125281
34.0,289.0105523125281
69.0,289.0105523125281
114.0,289.0105523125281
106.0,289.0105523125281
209.0,289.0105523125281
209.0,289.0105523125281
85.0,289.0105523125281
63.0,289.0105523125281
113.0,289.0105523125281
95.0,289.0105523125281
92.0,289.0105523125281
88.0,289.0105523125281
80.0,289.0105523125281
228.0,289.0105523125281
740.0,289.0105523125281
165.0,289.0105523125281
191.0,289.0105523125281
102.0,289.0105523125281
53.0,289.0105523125281
202.0,289.0105523125281
107.0,289.0105523125281
116.0,289.0105523125281
106.0,289.0105523125281
279.0,289.0105523125281
89.0,289.0105523125281
236.0,289.0105523125281
263.0,289.0105523125281
200.0,289.0105523125281
264.0,289.0105523125281
325.0,289.0105523125281
316.0,289.0105523125281
132.0,289.0105523125281
188.0,289.0105523125281
161.0,289.0105523125281
136.0,289.0105523125281
136.0,289.0105523125281
100.0,289.0105523125281
101.0,289.0105523125281
96.0,289.0105523125281
117.0,289.0105523125281
105.0,289.0105523125281
127.0,289.0105523125281
84.0,289.0105523125281
244.0,289.0105523125281
186.0,289.0105523125281
275.0,289.0105523125281
64.0,289.0105523125281
80.0,289.0105523125281
79.0,289.0105523125281
93.0,289.0105523125281
189.0,289.0105523125281
217.0,289.0105523125281
36.0,289.0105523125281
104.0,289.0105523125281
131.0,289.0105523125281
131.0,289.0105523125281
257.0,289.0105523125281
342.0,289.0105523125281
568.0,289.0105523125281
342.0,289.0105523125281
330.0,289.0105523125281
358.0,289.0105523125281
66.0,289.0105523125281
105.0,289.0105523125281
131.0,289.0105523125281
92.0,289.0105523125281
88.0,289.0105523125281
92.0,289.0105523125281
113.0,289.0105523125281
175.0,289.0105523125281
149.0,289.0105523125281
71.0,289.0105523125281
60.0,289.0105523125281
89.0,289.0105523125281
69.0,289.0105523125281
258.0,289.0105523125281
575.0,289.0105523125281
133.0,289.0105523125281
91.0,289.0105523125281
286.0,289.0105523125281
132.0,289.0105523125281
139.0,289.0105523125281
81.0,289.0105523125281
67.0,289.0105523125281
79.0,289.0105523125281
162.0,289.0105523125281
81.0,289.0105523125281
92.0,289.0105523125281
179.0,289.0105523125281
79.0,289.0105523125281
66.0,289.0105523125281
284.0,289.0105523125281
134.0,289.0105523125281
84.0,289.0105523125281
324.0,289.0105523125281
129.0,289.0105523125281
267.0,289.0105523125281
97.0,289.0105523125281
77.0,289.0105523125281
143.0,289.0105523125281
380.0,289.0105523125281
50.0,289.0105523125281
310.0,289.0105523125281
81.0,289.0105523125281
145.0,289.0105523125281
273.0,289.0105523125281
52.0,289.0105523125281
79.0,289.0105523125281
79.0,289.0105523125281
84.0,289.0105523125281
133.0,289.0105523125281
30.0,289.0105523125281
247.0,289.0105523125281
181.0,289.0105523125281
159.0,289.0105523125281
187.0,289.0105523125281
194.0,289.0105523125281
78.0,289.0105523125281
108.0,289.0105523125281
106.0,289.0105523125281
129.0,289.0105523125281
131.0,289.0105523125281
92.0,289.0105523125281
123.0,289.0105523125281
107.0,289.0105523125281
136.0,289.0105523125281
206.0,289.0105523125281
114.0,289.0105523125281
178.0,289.0105523125281
97.0,289.0105523125281
752.0,289.0105523125281
138.0,289.0105523125281
46.0,289.0105523125281
145.0,289.0105523125281
134.0,289.0105523125281
897.0,289.0105523125281
82.0,289.0105523125281
126.0,289.0105523125281
126.0,289.0105523125281
353.0,289.0105523125281
359.0,289.0105523125281
80.0,289.0105523125281
116.0,289.0105523125281
160.0,289.0105523125281
68.0,289.0105523125281
399.0,289.0105523125281
180.0,289.0105523125281
132.0,289.0105523125281
104.0,289.0105523125281
48.0,289.0105523125281
121.0,289.0105523125281
447.0,289.0105523125281
40.0,289.0105523125281
150.0,289.0105523125281
87.0,289.0105523125281
101.0,289.0105523125281
141.0,289.0105523125281
104.0,289.0105523125281
93.0,289.0105523125281
90.0,289.0105523125281
70.0,289.0105523125281
320.0,289.0105523125281
134.0,289.0105523125281
173.0,289.0105523125281
463.0,289.0105523125281
850.0,289.0105523125281
453.0,289.0105523125281
139.0,289.0105523125281
133.0,289.0105523125281
211.0,289.0105523125281
144.0,289.0105523125281
169.0,289.0105523125281
201.0,289.0105523125281
254.0,289.0105523125281
185.0,289.0105523125281
117.0,289.0105523125281
202.0,289.0105523125281
161.0,289.0105523125281
525.0,289.0105523125281
115.0,289.0105523125281
371.0,289.0105523125281
73.0,289.0105523125281
151.0,289.0105523125281
105.0,289.0105523125281
383.0,289.0105523125281
65.0,289.0105523125281
100.0,289.0105523125281
87.0,289.0105523125281
84.0,289.0105523125281
484.0,289.0105523125281
148.0,289.0105523125281
107.0,289.0105523125281
131.0,289.0105523125281
125.0,289.0105523125281
117.0,289.0105523125281
133.0,289.0105523125281
273.0,289.0105523125281
106.0,289.0105523125281
69.0,289.0105523125281
80.0,289.0105523125281
102.0,289.0105523125281
184.0,289.0105523125281
148.0,289.0105523125281
64.0,289.0105523125281
331.0,289.0105523125281
504.0,289.0105523125281
165.0,289.0105523125281
194.0,289.0105523125281
101.0,289.0105523125281
386.0,289.0105523125281
174.0,289.0105523125281
82.0,289.0105523125281
161.0,289.0105523125281
92.0,289.0105523125281
95.0,289.0105523125281
223.0,289.0105523125281
123.0,289.0105523125281
88.0,289.0105523125281
59.0,289.0105523125281
88.0,289.0105523125281
118.0,289.0105523125281
128.0,289.0105523125281
62.0,289.0105523125281
128.0,289.0105523125281
170.0,289.0105523125281
128.0,289.0105523125281
375.0,289.0105523125281
131.0,289.0105523125281
538.0,289.0105523125281
53.0,289.0105523125281
201.0,289.0105523125281
348.0,289.0105523125281
231.0,289.0105523125281
98.0,289.0105523125281
73.0,289.0105523125281
179.0,289.0105523125281
388.0,289.0105523125281
191.0,289.0105523125281
81.0,289.0105523125281
121.0,289.0105523125281
181.0,289.0105523125281
88.0,289.0105523125281
251.0,289.0105523125281
70.0,289.0105523125281
91.0,289.0105523125281
116.0,289.0105523125281
175.0,289.0105523125281
64.0,289.0105523125281
128.0,289.0105523125281
96.0,289.0105523125281
112.0,289.0105523125281
106.0,289.0105523125281
221.0,289.0105523125281
374.0,289.0105523125281
66.0,289.0105523125281
333.0,289.0105523125281
43.0,289.0105523125281
69.0,289.0105523125281
95.0,289.0105523125281
163.0,289.0105523125281
75.0,289.0105523125281
302.0,289.0105523125281
66.0,289.0105523125281
61.0,289.0105523125281
59.0,289.0105523125281
259.0,289.0105523125281
242.0,289.0105523125281
85.0,289.0105523125281
102.0,289.0105523125281
149.0,289.0105523125281
136.0,289.0105523125281
53.0,289.0105523125281
621.0,289.0105523125281
321.0,289.0105523125281
56.0,289.0105523125281
271.0,289.0105523125281
92.0,289.0105523125281
184.0,289.0105523125281
91.0,289.0105523125281
84.0,289.0105523125281
120.0,289.0105523125281
65.0,289.0105523125281
111.0,289.0105523125281
103.0,289.0105523125281
93.0,289.0105523125281
514.0,289.0105523125281
138.0,289.0105523125281
126.0,289.0105523125281
306.0,289.0105523125281
217.0,289.0105523125281
92.0,289.0105523125281
559.0,289.0105523125281
277.0,289.0105523125281
39.0,289.0105523125281
141.0,289.0105523125281
443.0,289.0105523125281
442.0,289.0105523125281
147.0,289.0105523125281
39.0,289.0105523125281
136.0,289.0105523125281
213.0,289.0105523125281
199.0,289.0105523125281
192.0,289.0105523125281
104.0,289.0105523125281
206.0,289.0105523125281
239.0,289.0105523125281
187.0,289.0105523125281
69.0,289.0105523125281
307.0,289.0105523125281
142.0,289.0105523125281
325.0,289.0105523125281
228.0,289.0105523125281
504.0,289.0105523125281
253.0,289.0105523125281
91.0,289.0105523125281
244.0,289.0105523125281
64.0,289.0105523125281
162.0,289.0105523125281
129.0,289.0105523125281
1750.0,289.0105523125281
102.0,289.0105523125281
315.0,289.0105523125281
380.0,289.0105523125281
87.0,289.0105523125281
113.0,289.0105523125281
113.0,289.0105523125281
172.0,289.0105523125281
164.0,289.0105523125281
219.0,289.0105523125281
113.0,289.0105523125281
128.0,289.0105523125281
223.0,289.0105523125281
40.0,289.0105523125281
108.0,289.0105523125281
195.0,289.0105523125281
122.0,289.0105523125281
204.0,289.0105523125281
122.0,289.0105523125281
171.0,289.0105523125281
1600.0,289.0105523125281
135.0,289.0105523125281
66.0,289.0105523125281
118.0,289.0105523125281
286.0,289.0105523125281
343.0,289.0105523125281
33.0,289.0105523125281
49.0,289.0105523125281
36.0,289.0105523125281
36.0,289.0105523125281
31.0,289.0105523125281
39.0,289.0105523125281
87.0,289.0105523125281
